order_date,order_hour,geolocation_state,product_category_name,sales_count
2017-05-12,23,SP,cama_mesa_bano,1
2017-05-13,0,MG,muebles_decoracion,1
2017-05-13,0,RJ,cama_mesa_bano,1
2017-05-13,0,SP,electrodomesticos_2,1
2017-05-13,1,MS,muebles_decoracion,1
2017-05-13,1,SP,cama_mesa_bano,1
2017-05-13,7,SP,automotriz,1
2017-05-13,9,SC,informatica_accesorios,1
2017-05-13,9,SP,cama_mesa_bano,1
2017-05-13,9,SP,muebles_oficina,2
2017-05-13,11,BA,electronicos,1
2017-05-13,11,MG,automotriz,1
2017-05-13,11,MG,belleza_salud,1
2017-05-13,11,MT,informatica_accesorios,1
2017-05-13,11,RS,perfumeria,2
2017-05-13,11,SP,moda_ropa_masculina,1
2017-05-13,11,SP,muebles_decoracion,1
2017-05-13,11,SP,perfumeria,1
2017-05-13,12,RJ,deporte_ocio,1
2017-05-13,13,AL,informatica_accesorios,1
2017-05-13,14,ES,informatica_accesorios,1
2017-05-13,14,RS,telefonia,1
2017-05-13,14,SP,informatica_accesorios,1
2017-05-13,14,SP,tienda_mascotas,1
2017-05-13,15,BA,informatica_accesorios,1
2017-05-13,15,MG,herramientas_jardin,1
2017-05-13,15,MT,bebes,1
2017-05-13,15,MT,cama_mesa_bano,1
2017-05-13,15,RS,cama_mesa_bano,1
2017-05-13,15,SP,tienda_mascotas,1
2017-05-13,16,BA,electronicos,1
2017-05-13,16,PB,telefonia,2
2017-05-13,16,RJ,informatica_accesorios,1
2017-05-13,16,RS,telefonia,1
2017-05-13,16,SP,belleza_salud,1
2017-05-13,16,SP,deporte_ocio,1
2017-05-13,17,MG,bebes,1
2017-05-13,17,SP,juguetes,1
2017-05-13,17,SP,cosas_geniales,1
2017-05-13,17,SP,utensilios_domesticos,1
2017-05-13,18,RJ,electronicos,1
2017-05-13,18,SP,cosas_geniales,1
2017-05-13,18,SP,utensilios_domesticos,1
2017-05-13,19,MG,electronicos,1
2017-05-13,19,MG,herramientas_jardin,1
2017-05-13,20,RJ,perfumeria,1
2017-05-13,20,SP,bebes,1
2017-05-13,20,SP,cosas_geniales,1
2017-05-13,20,SP,muebles_decoracion,1
2017-05-13,20,SP,telefonia,2
2017-05-13,21,SC,deporte_ocio,1
2017-05-13,21,SP,telefonia,1
2017-05-13,22,PR,cosas_geniales,1
2017-05-13,22,RJ,juguetes,1
2017-05-13,22,RJ,perfumeria,1
2017-05-13,22,SP,electrodomesticos,1
2017-05-13,22,SP,deporte_ocio,1
2017-05-13,22,SP,herramientas_jardin,1
2017-05-13,22,SP,muebles_decoracion,4
2017-05-13,22,TO,muebles_decoracion,3
2017-05-13,23,BA,electronicos,1
2017-05-13,23,MG,cama_mesa_bano,1
2017-05-13,23,SP,muebles_decoracion,1
2017-05-14,0,MA,bebes,1
2017-05-14,0,RJ,muebles_decoracion,1
2017-05-14,0,SP,mercado,1
2017-05-14,1,GO,papeleria,1
2017-05-14,1,SP,belleza_salud,1
2017-05-14,1,SP,informatica_accesorios,1
2017-05-14,2,CE,relojes_regalos,1
2017-05-14,5,RJ,cama_mesa_bano,1
2017-05-14,8,MG,utensilios_domesticos,1
2017-05-14,8,RJ,juguetes,1
2017-05-14,9,ES,telefonia,1
2017-05-14,9,SP,cama_mesa_bano,1
2017-05-14,9,SP,cosas_geniales,1
2017-05-14,9,SP,herramientas_jardin,1
2017-05-14,10,MG,herramientas_jardin,1
2017-05-14,10,PR,juguetes,1
2017-05-14,10,RJ,muebles_decoracion,2
2017-05-14,10,SP,juguetes,1
2017-05-14,11,BA,belleza_salud,1
2017-05-14,11,ES,muebles_decoracion,1
2017-05-14,11,MG,juguetes,1
2017-05-14,11,RS,perfumeria,1
2017-05-14,11,SP,belleza_salud,2
2017-05-14,11,SP,consolas_juegos,1
2017-05-14,11,SP,telefonia,1
2017-05-14,12,GO,electroportatiles,1
2017-05-14,12,PE,cama_mesa_bano,1
2017-05-14,12,PI,libros_interes_general,1
2017-05-14,12,SP,moda_calzado,1
2017-05-14,12,SP,telefonia,1
2017-05-14,13,RJ,cama_mesa_bano,1
2017-05-14,13,RS,construccion_herramientas_jardin,1
2017-05-14,14,RJ,automotriz,2
2017-05-14,14,RJ,libros_interes_general,1
2017-05-14,14,RS,audio,1
2017-05-14,14,RS,informatica_accesorios,1
2017-05-14,14,SP,belleza_salud,2
2017-05-14,14,SP,cosas_geniales,1
2017-05-14,14,SP,electrodomesticos,1
2017-05-14,15,AC,electronicos,1
2017-05-14,15,CE,belleza_salud,1
2017-05-14,15,PA,informatica_accesorios,1
2017-05-14,15,RJ,relojes_regalos,1
2017-05-14,15,RN,relojes_regalos,1
2017-05-14,15,SC,deporte_ocio,2
2017-05-14,15,SP,cama_mesa_bano,2
2017-05-14,15,SP,cosas_geniales,1
2017-05-14,16,SP,juguetes,2
2017-05-14,16,SP,muebles_oficina,1
2017-05-14,17,DF,deporte_ocio,1
2017-05-14,17,ES,telefonia_fija,1
2017-05-14,17,PR,cosas_geniales,1
2017-05-14,17,SC,informatica_accesorios,2
2017-05-14,17,SP,bebes,1
2017-05-14,17,SP,belleza_salud,4
2017-05-14,18,DF,automotriz,1
2017-05-14,18,MG,electronicos,1
2017-05-14,18,MG,herramientas_jardin,1
2017-05-14,18,MG,informatica_accesorios,1
2017-05-14,18,PI,muebles_decoracion,1
2017-05-14,18,SP,belleza_salud,1
2017-05-14,18,SP,cama_mesa_bano,3
2017-05-14,18,SP,moda_bolsas_y_accesorios,1
2017-05-14,18,SP,informatica_accesorios,1
2017-05-14,19,AC,relojes_regalos,1
2017-05-14,19,MA,utensilios_domesticos,1
2017-05-14,19,SP,juguetes,1
2017-05-14,19,SP,cosas_geniales,1
2017-05-14,19,SP,instrumentos_musicales,1
2017-05-14,19,SP,telefonia,3
2017-05-14,20,BA,deporte_ocio,1
2017-05-14,20,CE,cosas_geniales,1
2017-05-14,20,CE,mercado,1
2017-05-14,20,ES,informatica_accesorios,1
2017-05-14,20,PE,herramientas_jardin,1
2017-05-14,20,SP,utensilios_domesticos,1
2017-05-14,21,MG,automotriz,1
2017-05-14,21,MG,moda_bolsas_y_accesorios,1
2017-05-14,21,PR,tienda_mascotas,1
2017-05-14,21,SE,muebles_decoracion,2
2017-05-14,21,SP,cama_mesa_bano,1
2017-05-14,21,SP,cosas_geniales,1
2017-05-14,21,SP,relojes_regalos,1
2017-05-14,21,SP,tablets_impresion_imagen,1
2017-05-14,22,AP,electronicos,1
2017-05-14,22,BA,belleza_salud,2
2017-05-14,22,BA,deporte_ocio,4
2017-05-14,22,MG,cama_mesa_bano,1
2017-05-14,22,RN,automotriz,1
2017-05-14,22,RS,cama_mesa_bano,1
2017-05-14,22,SP,informatica_accesorios,1
2017-05-14,22,SP,muebles_oficina,1
2017-05-14,23,GO,informatica_accesorios,1
2017-05-14,23,MT,belleza_salud,1
2017-05-14,23,PE,electronicos,1
2017-05-14,23,PR,audio,1
2017-05-14,23,RJ,telefonia,1
2017-05-14,23,RJ,utensilios_domesticos,1
2017-05-14,23,SP,juguetes,1
2017-05-14,23,SP,cama_mesa_bano,1
2017-05-14,23,SP,perfumeria,1
2017-05-15,0,RS,muebles_decoracion,1
2017-05-15,0,SC,deporte_ocio,1
2017-05-15,0,SP,muebles_decoracion,2
2017-05-15,0,SP,telefonia,2
2017-05-15,7,PR,juguetes,1
2017-05-15,8,GO,moda_ropa_femenina,1
2017-05-15,8,RJ,maletas_accesorios,1
2017-05-15,8,RJ,relojes_regalos,1
2017-05-15,8,SP,informatica_accesorios,1
2017-05-15,8,SP,muebles_decoracion,1
2017-05-15,9,DF,perfumeria,1
2017-05-15,9,PI,belleza_salud,1
2017-05-15,9,PR,deporte_ocio,1
2017-05-15,9,RS,bebes,2
2017-05-15,9,SP,moda_ropa_femenina,1
2017-05-15,9,SP,herramientas_jardin,1
2017-05-15,9,SP,muebles_decoracion,1
2017-05-15,9,SP,muebles_dormitorio,3
2017-05-15,10,BA,juguetes,1
2017-05-15,10,CE,telefonia,1
2017-05-15,10,ES,herramientas_jardin,2
2017-05-15,10,MA,belleza_salud,1
2017-05-15,10,PR,relojes_regalos,3
2017-05-15,10,RJ,deporte_ocio,1
2017-05-15,10,RJ,papeleria,1
2017-05-15,10,SC,tienda_mascotas,1
2017-05-15,10,SP,belleza_salud,1
2017-05-15,10,SP,cama_mesa_bano,1
2017-05-15,10,SP,deporte_ocio,1
2017-05-15,10,SP,muebles_decoracion,1
2017-05-15,10,SP,utensilios_domesticos,1
2017-05-15,11,GO,relojes_regalos,1
2017-05-15,11,PE,deporte_ocio,1
2017-05-15,11,PR,muebles_decoracion,1
2017-05-15,11,RS,tienda_mascotas,1
2017-05-15,11,SP,juguetes,1
2017-05-15,11,SP,deporte_ocio,1
2017-05-15,11,SP,relojes_regalos,1
2017-05-15,11,SP,telefonia,1
2017-05-15,12,AM,cosas_geniales,1
2017-05-15,12,RJ,utensilios_domesticos,1
2017-05-15,12,RN,automotriz,1
2017-05-15,12,SP,juguetes,1
2017-05-15,12,SP,dvds_blu_ray,1
2017-05-15,12,SP,informatica_accesorios,1
2017-05-15,12,SP,telefonia,1
2017-05-15,13,ES,herramientas_jardin,1
2017-05-15,13,MG,electronicos,2
2017-05-15,13,PE,utensilios_domesticos,1
2017-05-15,13,RJ,informatica_accesorios,1
2017-05-15,13,SP,deporte_ocio,1
2017-05-15,13,SP,informatica_accesorios,1
2017-05-15,13,TO,electrodomesticos_2,1
2017-05-15,14,ES,utensilios_domesticos,1
2017-05-15,14,MG,bebes,1
2017-05-15,14,MG,juguetes,1
2017-05-15,14,MG,informatica_accesorios,2
2017-05-15,14,PE,telefonia,2
2017-05-15,14,RJ,herramientas_jardin,1
2017-05-15,14,SP,alimentos,1
2017-05-15,14,SP,cosas_geniales,1
2017-05-15,14,SP,deporte_ocio,2
2017-05-15,14,SP,muebles_decoracion,2
2017-05-15,15,CE,informatica_accesorios,1
2017-05-15,15,MG,cama_mesa_bano,1
2017-05-15,15,PE,informatica_accesorios,1
2017-05-15,15,SP,electroportatiles,1
2017-05-15,16,BA,muebles_decoracion,1
2017-05-15,16,DF,cama_mesa_bano,1
2017-05-15,16,DF,utensilios_domesticos,1
2017-05-15,16,ES,informatica_accesorios,1
2017-05-15,16,MG,deporte_ocio,1
2017-05-15,16,PE,telefonia,1
2017-05-15,16,PR,belleza_salud,2
2017-05-15,16,RJ,electronicos,4
2017-05-15,16,RS,automotriz,1
2017-05-15,16,RS,papeleria,1
2017-05-15,16,SP,cama_mesa_bano,2
2017-05-15,16,SP,herramientas_jardin,1
2017-05-15,16,SP,muebles_decoracion,1
2017-05-15,17,BA,informatica_accesorios,1
2017-05-15,17,MG,muebles_decoracion,1
2017-05-15,17,MS,cama_mesa_bano,1
2017-05-15,17,PR,informatica_accesorios,1
2017-05-15,17,RJ,juguetes,1
2017-05-15,17,SC,deporte_ocio,1
2017-05-15,17,SP,automotriz,1
2017-05-15,17,SP,cama_mesa_bano,1
2017-05-15,17,SP,casa_conforto,1
2017-05-15,17,SP,muebles_cocina_area_servicio_comedor_y_jardin,1
2017-05-15,17,SP,utensilios_domesticos,1
2017-05-15,18,BA,juguetes,1
2017-05-15,18,GO,belleza_salud,1
2017-05-15,18,MG,belleza_salud,1
2017-05-15,18,MG,deporte_ocio,1
2017-05-15,18,RJ,cama_mesa_bano,1
2017-05-15,18,SP,muebles_decoracion,2
2017-05-15,19,MG,alimentos_bebidas,1
2017-05-15,19,PR,deporte_ocio,1
2017-05-15,19,RJ,muebles_dormitorio,1
2017-05-15,19,RJ,perfumeria,1
2017-05-15,19,RS,muebles_oficina,1
2017-05-15,19,SP,perfumeria,1
2017-05-15,20,AL,automotriz,1
2017-05-15,20,AL,muebles_decoracion,1
2017-05-15,20,MT,cosas_geniales,1
2017-05-15,20,PE,perfumeria,1
2017-05-15,20,RJ,juguetes,2
2017-05-15,20,RJ,utensilios_domesticos,1
2017-05-15,20,SC,moda_calzado,1
2017-05-15,20,SP,deporte_ocio,1
2017-05-15,20,SP,mercado,1
2017-05-15,20,SP,utensilios_domesticos,2
2017-05-15,21,BA,informatica_accesorios,1
2017-05-15,21,MG,cosas_geniales,1
2017-05-15,21,MG,informatica_accesorios,1
2017-05-15,21,MG,utensilios_domesticos,1
2017-05-15,21,PR,muebles_decoracion,2
2017-05-15,21,RJ,cama_mesa_bano,2
2017-05-15,21,RS,tienda_mascotas,1
2017-05-15,21,SC,deporte_ocio,1
2017-05-15,21,SP,cosas_geniales,1
2017-05-15,21,SP,herramientas_jardin,1
2017-05-15,21,SP,papeleria,1
2017-05-15,22,AL,belleza_salud,1
2017-05-15,22,BA,cama_mesa_bano,1
2017-05-15,22,ES,telefonia,1
2017-05-15,22,PE,utensilios_domesticos,1
2017-05-15,22,PR,cosas_geniales,1
2017-05-15,22,RJ,electrodomesticos,2
2017-05-15,22,RS,cama_mesa_bano,1
2017-05-15,22,RS,cosas_geniales,1
2017-05-15,22,RS,instrumentos_musicales,1
2017-05-15,22,SC,artes,1
2017-05-15,22,SP,tienda_mascotas,1
2017-05-15,23,PR,tienda_mascotas,1
2017-05-15,23,RJ,juguetes,1
2017-05-15,23,RJ,muebles_oficina,1
2017-05-15,23,SP,telefonia,1
2017-05-16,0,BA,relojes_regalos,1
2017-05-16,0,RS,cosas_geniales,1
2017-05-16,0,RS,informatica_accesorios,1
2017-05-16,0,SP,belleza_salud,1
2017-05-16,0,SP,cosas_geniales,1
2017-05-16,2,SP,muebles_decoracion,1
2017-05-16,7,RJ,muebles_decoracion,1
2017-05-16,7,SP,perfumeria,1
2017-05-16,7,SP,utensilios_domesticos,1
2017-05-16,8,MG,herramientas_jardin,1
2017-05-16,8,SC,muebles_decoracion,1
2017-05-16,8,SP,consolas_juegos,1
2017-05-16,8,SP,moda_calzado,1
2017-05-16,8,SP,moda_ropa_femenina,1
2017-05-16,9,MG,maletas_accesorios,1
2017-05-16,9,PB,deporte_ocio,1
2017-05-16,9,RJ,bebes,1
2017-05-16,9,RJ,deporte_ocio,1
2017-05-16,9,RJ,moda_bolsas_y_accesorios,1
2017-05-16,9,RJ,informatica_accesorios,1
2017-05-16,9,SP,cama_mesa_bano,3
2017-05-16,9,SP,moda_bolsas_y_accesorios,1
2017-05-16,10,MG,muebles_oficina,1
2017-05-16,10,PR,juguetes,1
2017-05-16,10,RS,cosas_geniales,1
2017-05-16,10,SC,utensilios_domesticos,1
2017-05-16,10,SP,cama_mesa_bano,2
2017-05-16,10,SP,cosas_geniales,4
2017-05-16,10,SP,papeleria,1
2017-05-16,11,PR,cosas_geniales,2
2017-05-16,11,RJ,telefonia,1
2017-05-16,11,RS,mercado,1
2017-05-16,11,SC,papeleria,1
2017-05-16,11,SP,bebes,1
2017-05-16,11,SP,juguetes,1
2017-05-16,11,SP,utensilios_domesticos,1
2017-05-16,12,AL,relojes_regalos,1
2017-05-16,12,RS,cama_mesa_bano,1
2017-05-16,12,RS,relojes_regalos,1
2017-05-16,12,SP,belleza_salud,1
2017-05-16,12,SP,moda_bolsas_y_accesorios,1
2017-05-16,12,SP,informatica_accesorios,2
2017-05-16,12,SP,utensilios_domesticos,2
2017-05-16,13,CE,tienda_mascotas,1
2017-05-16,13,MA,telefonia,1
2017-05-16,13,RJ,automotriz,1
2017-05-16,13,RJ,cosas_geniales,1
2017-05-16,13,RJ,deporte_ocio,4
2017-05-16,13,SC,cama_mesa_bano,1
2017-05-16,13,SP,bebes,1
2017-05-16,13,SP,electronicos,1
2017-05-16,13,SP,maletas_accesorios,1
2017-05-16,14,PB,relojes_regalos,1
2017-05-16,14,PR,muebles_decoracion,1
2017-05-16,14,RJ,utensilios_domesticos,1
2017-05-16,14,SP,alimentos,1
2017-05-16,14,SP,belleza_salud,1
2017-05-16,14,SP,casa_conforto,1
2017-05-16,14,SP,electroportatiles,1
2017-05-16,14,SP,herramientas_jardin,1
2017-05-16,14,SP,telefonia,1
2017-05-16,14,SP,utensilios_domesticos,1
2017-05-16,15,GO,cosas_geniales,1
2017-05-16,15,MG,belleza_salud,1
2017-05-16,15,MG,deporte_ocio,2
2017-05-16,15,PE,telefonia,1
2017-05-16,15,RJ,cama_mesa_bano,1
2017-05-16,15,SC,utensilios_domesticos,1
2017-05-16,15,SP,automotriz,1
2017-05-16,15,SP,consolas_juegos,1
2017-05-16,15,SP,deporte_ocio,2
2017-05-16,15,SP,muebles_oficina,1
2017-05-16,16,PI,relojes_regalos,1
2017-05-16,16,RJ,herramientas_jardin,1
2017-05-16,16,RJ,utensilios_domesticos,1
2017-05-16,16,RS,cama_mesa_bano,1
2017-05-16,16,SC,utensilios_domesticos,1
2017-05-16,16,SE,electrodomesticos,1
2017-05-16,16,SP,automotriz,1
2017-05-16,16,SP,papeleria,1
2017-05-16,16,SP,utensilios_domesticos,1
2017-05-16,17,BA,bebes,1
2017-05-16,17,BA,belleza_salud,2
2017-05-16,17,ES,informatica_accesorios,1
2017-05-16,17,PR,deporte_ocio,1
2017-05-16,17,RJ,cama_mesa_bano,1
2017-05-16,17,RJ,deporte_ocio,1
2017-05-16,17,RJ,muebles_decoracion,2
2017-05-16,17,RN,utensilios_domesticos,2
2017-05-16,17,RO,deporte_ocio,1
2017-05-16,17,SP,belleza_salud,2
2017-05-16,17,SP,deporte_ocio,1
2017-05-16,17,SP,informatica_accesorios,1
2017-05-16,17,SP,maletas_accesorios,1
2017-05-16,17,SP,telefonia,1
2017-05-16,17,SP,utensilios_domesticos,1
2017-05-16,18,MG,belleza_salud,3
2017-05-16,18,PA,perfumeria,1
2017-05-16,18,PA,telefonia,1
2017-05-16,18,RJ,instrumentos_musicales,1
2017-05-16,18,SP,audio,1
2017-05-16,18,SP,utensilios_domesticos,1
2017-05-16,19,BA,juguetes,1
2017-05-16,19,RJ,herramientas_jardin,2
2017-05-16,19,SP,perfumeria,1
2017-05-16,19,SP,utensilios_domesticos,1
2017-05-16,20,BA,deporte_ocio,2
2017-05-16,20,MG,deporte_ocio,1
2017-05-16,20,MG,moda_bolsas_y_accesorios,1
2017-05-16,20,MG,informatica_accesorios,1
2017-05-16,20,MS,utensilios_domesticos,2
2017-05-16,20,PE,informatica_accesorios,1
2017-05-16,20,PR,informatica_accesorios,1
2017-05-16,20,RJ,electroportatiles,1
2017-05-16,20,RJ,informatica_accesorios,1
2017-05-16,21,MG,utensilios_domesticos,1
2017-05-16,21,PR,cosas_geniales,1
2017-05-16,21,RJ,bebes,1
2017-05-16,21,RJ,mercado,2
2017-05-16,21,RJ,muebles_decoracion,1
2017-05-16,21,SC,mercado,1
2017-05-16,21,SP,belleza_salud,1
2017-05-16,21,SP,informatica_accesorios,1
2017-05-16,21,SP,telefonia,1
2017-05-16,22,MG,cama_mesa_bano,1
2017-05-16,22,MG,cosas_geniales,1
2017-05-16,22,MG,deporte_ocio,1
2017-05-16,22,PA,moda_bolsas_y_accesorios,1
2017-05-16,22,PE,informatica_accesorios,1
2017-05-16,22,RS,informatica_accesorios,1
2017-05-16,22,SC,telefonia,1
2017-05-16,22,SP,cama_mesa_bano,1
2017-05-16,22,SP,electroportatiles,1
2017-05-16,23,CE,telefonia,2
2017-05-16,23,ES,automotriz,1
2017-05-16,23,MG,juguetes,1
2017-05-16,23,RJ,muebles_decoracion,1
2017-05-16,23,SC,juguetes,1
2017-05-16,23,SP,consolas_juegos,1
2017-05-17,0,SP,moda_bolsas_y_accesorios,1
2017-05-17,1,SC,utensilios_domesticos,1
2017-05-17,2,SP,moda_ropa_interior_y_playa,1
2017-05-17,3,RJ,telefonia,1
2017-05-17,3,RJ,telefonia_fija,1
2017-05-17,4,MT,cama_mesa_bano,2
2017-05-17,4,SP,juguetes,1
2017-05-17,6,SP,utensilios_domesticos,1
2017-05-17,8,BA,audio,1
2017-05-17,8,SP,deporte_ocio,1
2017-05-17,9,MA,perfumeria,1
2017-05-17,9,MG,juguetes,1
2017-05-17,9,MG,utensilios_domesticos,1
2017-05-17,9,MS,informatica_accesorios,1
2017-05-17,9,SP,casa_conforto,1
2017-05-17,9,SP,deporte_ocio,1
2017-05-17,9,SP,informatica_accesorios,1
2017-05-17,9,SP,muebles_sala,1
2017-05-17,10,GO,telefonia,1
2017-05-17,10,PA,informatica_accesorios,1
2017-05-17,10,PR,utensilios_domesticos,1
2017-05-17,10,RJ,cosas_geniales,1
2017-05-17,10,RS,belleza_salud,1
2017-05-17,10,RS,informatica_accesorios,1
2017-05-17,10,SP,cama_mesa_bano,2
2017-05-17,10,SP,cosas_geniales,1
2017-05-17,10,SP,informatica_accesorios,1
2017-05-17,10,SP,utensilios_domesticos,2
2017-05-17,11,PE,bebes,1
2017-05-17,11,RJ,instrumentos_musicales,1
2017-05-17,11,SP,cama_mesa_bano,1
2017-05-17,11,SP,muebles_decoracion,1
2017-05-17,11,SP,telefonia,1
2017-05-17,12,AL,automotriz,1
2017-05-17,12,BA,automotriz,2
2017-05-17,12,SP,belleza_salud,1
2017-05-17,12,SP,cosas_geniales,1
2017-05-17,12,SP,deporte_ocio,1
2017-05-17,12,SP,moda_calzado,1
2017-05-17,12,SP,telefonia,1
2017-05-17,13,CE,tienda_mascotas,1
2017-05-17,13,MG,utensilios_domesticos,1
2017-05-17,13,PR,belleza_salud,1
2017-05-17,13,SP,deporte_ocio,1
2017-05-17,13,SP,telefonia,2
2017-05-17,14,MG,electronicos,1
2017-05-17,14,MG,utensilios_domesticos,2
2017-05-17,14,PR,moda_bolsas_y_accesorios,2
2017-05-17,14,RN,bebes,1
2017-05-17,14,SP,deporte_ocio,2
2017-05-17,14,SP,informatica_accesorios,2
2017-05-17,14,SP,utensilios_domesticos,1
2017-05-17,15,MA,juguetes,1
2017-05-17,15,MG,utensilios_domesticos,1
2017-05-17,15,RJ,muebles_decoracion,1
2017-05-17,15,RJ,utensilios_domesticos,1
2017-05-17,15,SP,belleza_salud,1
2017-05-17,15,SP,consolas_juegos,1
2017-05-17,15,SP,deporte_ocio,1
2017-05-17,15,SP,telefonia_fija,1
2017-05-17,16,GO,herramientas_jardin,1
2017-05-17,16,PE,juguetes,1
2017-05-17,16,PR,relojes_regalos,1
2017-05-17,16,RJ,juguetes,1
2017-05-17,16,SP,cama_mesa_bano,1
2017-05-17,16,SP,casa_conforto,1
2017-05-17,16,SP,muebles_decoracion,2
2017-05-17,16,SP,muebles_sala,1
2017-05-17,16,SP,telefonia,1
2017-05-17,17,PR,bebes,1
2017-05-17,17,RJ,moda_ropa_infantil_juvenil,1
2017-05-17,17,SP,cosas_geniales,1
2017-05-17,17,SP,informatica_accesorios,2
2017-05-17,17,SP,muebles_decoracion,1
2017-05-17,17,SP,utensilios_domesticos,1
2017-05-17,18,ES,utensilios_domesticos,1
2017-05-17,18,MG,audio,1
2017-05-17,18,MG,juguetes,1
2017-05-17,18,RJ,informatica_accesorios,1
2017-05-17,18,RJ,muebles_decoracion,2
2017-05-17,18,RS,maletas_accesorios,1
2017-05-17,18,SC,utensilios_domesticos,1
2017-05-17,18,SP,audio,1
2017-05-17,18,SP,bebes,1
2017-05-17,18,SP,belleza_salud,1
2017-05-17,18,SP,juguetes,2
2017-05-17,18,SP,herramientas_jardin,2
2017-05-17,18,SP,muebles_decoracion,3
2017-05-17,18,SP,relojes_regalos,1
2017-05-17,18,SP,telefonia,1
2017-05-17,19,MG,cosas_geniales,1
2017-05-17,19,MG,moda_bolsas_y_accesorios,2
2017-05-17,19,PE,juguetes,1
2017-05-17,19,RJ,deporte_ocio,1
2017-05-17,19,RS,herramientas_jardin,1
2017-05-17,19,RS,informatica_accesorios,2
2017-05-17,19,SC,herramientas_jardin,1
2017-05-17,19,SP,utensilios_domesticos,2
2017-05-17,20,PR,bebes,1
2017-05-17,20,PR,moda_bolsas_y_accesorios,1
2017-05-17,20,PR,informatica_accesorios,1
2017-05-17,20,RJ,belleza_salud,1
2017-05-17,20,SC,herramientas_jardin,1
2017-05-17,20,SC,muebles_decoracion,1
2017-05-17,20,SP,informatica_accesorios,1
2017-05-17,20,SP,perfumeria,1
2017-05-17,21,BA,electrodomesticos,1
2017-05-17,21,MG,utensilios_domesticos,1
2017-05-17,21,PR,deporte_ocio,1
2017-05-17,21,RS,audio,1
2017-05-17,21,SC,perfumeria,1
2017-05-17,21,SP,bebes,1
2017-05-17,21,SP,belleza_salud,1
2017-05-17,21,SP,cosas_geniales,2
2017-05-17,21,SP,muebles_decoracion,1
2017-05-17,21,SP,papeleria,1
2017-05-17,21,SP,telefonia,1
2017-05-17,22,BA,perfumeria,1
2017-05-17,22,BA,utensilios_domesticos,1
2017-05-17,22,MG,deporte_ocio,1
2017-05-17,22,MT,muebles_decoracion,1
2017-05-17,22,SP,cama_mesa_bano,3
2017-05-17,22,SP,cosas_geniales,1
2017-05-17,23,BA,tienda_mascotas,1
2017-05-17,23,GO,papeleria,2
2017-05-17,23,MA,audio,1
2017-05-17,23,PR,cosas_geniales,1
2017-05-17,23,RJ,tienda_mascotas,1
2017-05-17,23,SC,juguetes,1
2017-05-17,23,SP,juguetes,1
2017-05-17,23,SP,utensilios_domesticos,1
2017-05-18,2,RJ,muebles_sala,2
2017-05-18,2,RS,telefonia,1
2017-05-18,2,SP,moda_bolsas_y_accesorios,1
2017-05-18,3,MG,relojes_regalos,1
2017-05-18,4,RJ,belleza_salud,1
2017-05-18,6,DF,moda_bolsas_y_accesorios,1
2017-05-18,7,PR,belleza_salud,1
2017-05-18,7,SP,deporte_ocio,1
2017-05-18,8,PA,cama_mesa_bano,2
2017-05-18,8,SP,casa_construccion,3
2017-05-18,8,SP,informatica_accesorios,1
2017-05-18,8,SP,perfumeria,1
2017-05-18,9,MG,juguetes,1
2017-05-18,9,MG,cama_mesa_bano,1
2017-05-18,9,RJ,informatica_accesorios,1
2017-05-18,9,RJ,perfumeria,1
2017-05-18,9,RS,electrodomesticos,1
2017-05-18,9,RS,relojes_regalos,1
2017-05-18,9,SC,moda_bolsas_y_accesorios,1
2017-05-18,9,SP,automotriz,1
2017-05-18,9,SP,bebes,1
2017-05-18,9,SP,belleza_salud,1
2017-05-18,9,SP,deporte_ocio,2
2017-05-18,9,SP,perfumeria,1
2017-05-18,10,GO,moda_bolsas_y_accesorios,1
2017-05-18,10,PI,telefonia,1
2017-05-18,10,RJ,cama_mesa_bano,1
2017-05-18,10,RS,cosas_geniales,1
2017-05-18,10,SC,papeleria,1
2017-05-18,10,SP,bebes,2
2017-05-18,10,SP,juguetes,1
2017-05-18,11,CE,cosas_geniales,1
2017-05-18,11,DF,alimentos_bebidas,1
2017-05-18,11,RJ,utensilios_domesticos,1
2017-05-18,11,SP,cama_mesa_bano,2
2017-05-18,11,SP,deporte_ocio,1
2017-05-18,11,SP,herramientas_jardin,2
2017-05-18,11,SP,utensilios_domesticos,2
2017-05-18,12,MA,deporte_ocio,1
2017-05-18,12,MG,moda_ropa_interior_y_playa,1
2017-05-18,12,MG,muebles_oficina,2
2017-05-18,12,PA,moda_calzado,1
2017-05-18,12,PA,relojes_regalos,1
2017-05-18,12,RJ,informatica_accesorios,2
2017-05-18,12,SP,automotriz,2
2017-05-18,12,SP,casa_construccion,1
2017-05-18,12,SP,consolas_juegos,2
2017-05-18,12,SP,cosas_geniales,1
2017-05-18,12,SP,informatica_accesorios,1
2017-05-18,12,SP,muebles_cocina_area_servicio_comedor_y_jardin,1
2017-05-18,12,SP,utensilios_domesticos,1
2017-05-18,13,BA,papeleria,1
2017-05-18,13,DF,perfumeria,1
2017-05-18,13,RJ,herramientas_jardin,1
2017-05-18,13,RJ,telefonia,1
2017-05-18,13,SP,muebles_decoracion,2
2017-05-18,14,MG,cosas_geniales,1
2017-05-18,14,PR,maletas_accesorios,1
2017-05-18,14,SC,utensilios_domesticos,1
2017-05-18,14,SP,belleza_salud,1
2017-05-18,14,SP,informatica_accesorios,1
