seller_id,won_date,business_segment,lead_type,business_type
7461606ae81596a71b8a98fd0f2460b2,2018-05-25 18:04:39,home_office_furniture,offline,reseller
9d213f303afae4983637247556438ede,2018-05-11 12:46:58,bed_bath_table,online_big,reseller
76bf0e3e7d311d9069d4512cc1a232d7,2018-04-24 14:19:33,home_decor,online_small,manufacturer
4ff8d644ff76721b86fdc7c75c48d4a6,2018-05-11 19:21:23,car_accessories,online_medium,reseller
59ddca14932ec5557c099a51c4d5a58e,2018-04-27 13:27:25,food_supplement,online_small,reseller
8c9348f33ae3dada25c99c99ade2af78,2018-04-25 21:44:40,construction_tools_house_garden,online_small,reseller
89c4c1dfaab405a37514bda5243b0206,2018-08-24 03:00:00,sports_leisure,online_small,reseller
f1b854361f4e15d5851b494df66f22b2,2018-04-11 16:05:14,pet,online_big,manufacturer
c8665a4dd081a2c436b1cd921079d0d9,2018-05-10 17:13:16,car_accessories,online_medium,reseller
138dbe45fc62f1e244378131a6801526,2018-04-25 17:19:34,household_utilities,online_medium,reseller
b25ec1aff84400104d63eadc3b3052fa,2018-03-19 20:04:46,audio_video_electronics,offline,reseller
3917f19baf48b61b7c9a106ea10ad953,2018-02-16 18:51:56,small_appliances,online_big,reseller
eb72802c83dc7547529c9546d1a9b8ef,2018-04-30 17:43:10,health_beauty,online_medium,reseller
b67d6c666e8dce1d078c882825e12704,2018-04-20 14:26:36,sports_leisure,online_medium,reseller
980640c45d7a4635885491d077167e4d,2018-05-24 20:25:11,bags_backpacks,online_medium,reseller
d84ecc09e7c9517825a219be37aca08b,2018-04-18 19:26:35,car_accessories,offline,manufacturer
dc7192adf8ba09569261f4a8d576afe0,2018-05-11 20:38:50,household_utilities,online_medium,reseller
43037711a5c131786d1633e96185d278,2018-03-15 15:12:53,pet,online_big,reseller
3b2386b23bc4807a467c2ea5770cdd80,2018-04-24 17:05:08,household_utilities,online_medium,manufacturer
c30eb4a935f1ea375393aa691a69b19c,2018-02-21 12:30:22,audio_video_electronics,online_medium,reseller
ffad1e7127fb622cb64a900751590acd,2018-02-02 20:42:47,home_decor,online_medium,manufacturer
7b98de631987e26dd6d803490c43a13c,2018-05-08 17:18:41,construction_tools_house_garden,industry,manufacturer
77d81755dbf8e62faa0fb683e1a802c6,2018-04-28 03:00:00,home_appliances,online_top,reseller
70bf57d811208f8923b41bbd499a67a4,2018-06-08 12:10:27,small_appliances,online_medium,reseller
4018093c0809ddcb1f633ed5cc3f5eb2,2018-03-09 17:24:41,home_decor,online_medium,manufacturer
4de7a9f2b6acffd74c9f148f8902b854,2018-10-01 12:31:26,watches,online_medium,reseller
bc8c8d665ec4664d286be0d521722b19,2018-04-17 17:18:12,food_drink,online_medium,reseller
a63bfbaa882c8f4542891b4e2246cc7f,2018-05-24 16:11:06,health_beauty,online_big,reseller
33d677f27a69b84051204ee4ae76eaca,2018-01-10 19:40:52,food_drink,offline,reseller
92887d76687f9477f1c7f759bc4a225b,2018-03-07 03:00:00,home_office_furniture,online_beginner,reseller
8a8835a43bda99fd37310ad76c457510,2018-05-17 12:09:33,car_accessories,online_big,reseller
0873d9f8f36123f8d910f4760e788cfb,2018-03-27 03:00:00,audio_video_electronics,online_medium,reseller
59bbc819b99a733f02f0d6b49d1c253d,2018-02-06 02:00:00,car_accessories,online_medium,reseller
61b18775be84fb700a6b2d0ba097bf66,2018-02-27 19:13:04,pet,industry,reseller
761681a821d8275bc79f552116d06869,2018-01-16 02:00:00,home_decor,online_big,reseller
1a8e2d9c38b84a9702ac7922924b0573,2018-01-22 17:11:43,household_utilities,industry,manufacturer
ab2a1539d7cdbddcfb6b568447ed767d,2018-08-17 14:41:00,party,online_medium,reseller
a66aed6f85eb3f719792329338875b72,2018-04-20 12:18:30,food_supplement,offline,reseller
c32fc744b9160ac853450488e3cfea93,2018-03-05 20:54:03,food_supplement,online_medium,reseller
08083b94b3c7e0847502a026125dbfbd,2018-06-04 18:53:50,construction_tools_house_garden,online_top,reseller
165b1235e9e9942cb5fae67103576fb0,2018-04-30 16:01:35,home_decor,online_big,reseller
13a6bea45beacabbd2d7551940020653,2018-04-18 16:36:44,construction_tools_house_garden,online_medium,manufacturer
9803a40e82e45418ab7fb84091af5231,2018-03-09 14:18:20,audio_video_electronics,online_big,reseller
ec8463980a4e0ea9f8517aea1ed0c419,2018-04-09 18:58:34,home_decor,online_medium,manufacturer
e52a436a49da33527c29e1b5fbd09317,2018-05-14 19:17:03,food_drink,industry,manufacturer
f9eda05b67bef472deaddbba84aca289,2018-03-07 17:11:48,watches,offline,reseller
ffa6adafb71b807dc13159e26431354c,2018-02-20 17:44:19,car_accessories,online_big,manufacturer
14c9e2cbff9aaf67afd967798a651733,2018-03-23 17:58:38,food_supplement,online_big,reseller
447d377bdb757058acb569025ee18a93,2018-01-26 12:23:51,toys,online_medium,reseller
f0533bc9cc3111a0b2f8198157a34571,2018-02-07 18:11:05,health_beauty,online_medium,reseller
1f7dfad2cb384ea4d2d7e1ffbd78c407,2018-04-20 03:00:00,toys,industry,manufacturer
8de8fe3af4449ed695d2434c933ed73e,2018-06-08 19:09:46,air_conditioning,online_medium,reseller
ceb123995e945aab9f7c259819f70a2e,2018-10-10 01:15:56,construction_tools_house_garden,online_medium,reseller
db2956745b3a8e9f3785c99f34b5d25e,2018-03-22 19:35:04,audio_video_electronics,online_medium,manufacturer
c5f7e746b7e6d07def6c0dae9903279b,2018-03-01 12:22:46,pet,industry,reseller
bf28429c4b2c63d4a66f2a1ef89e7cfa,2018-02-16 20:09:12,computers,online_medium,reseller
684ffe8bd167b50565e8546d7a99ec63,2018-04-17 18:12:47,home_decor,online_medium,manufacturer
0fca1de8751a104ca87890f19f363d4d,2018-03-16 14:22:29,bags_backpacks,online_small,manufacturer
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-03-08 03:00:00,home_decor,online_big,reseller
98d634015211a1cd9b861e59b6d1b79b,2018-03-16 13:57:28,food_drink,online_medium,manufacturer
6267b2cd3c8d9bfa2cc778c11d54e76c,2018-03-15 19:10:24,jewerly,industry,reseller
f093be9f8ecb3904adb95cbe76434e1c,2018-10-25 17:16:36,music_instruments,online_beginner,manufacturer
6e1706430e9dda78c8d2d5dd1f36d545,2018-04-30 20:58:34,food_supplement,industry,manufacturer
bec568278124768c474ee90971ca94d1,2018-06-05 13:34:52,home_decor,online_beginner,reseller
762fafdaa57a532ee0119731697579dd,2018-02-28 22:17:25,toys,online_beginner,reseller
d263fa444c1504a75cbca5cc465f592a,2018-03-29 12:34:47,gifts,offline,reseller
cb9942fc1981289d7e809573bc69c7db,2018-01-22 13:22:05,books,online_small,manufacturer
2cadea330183af560c84a87409e5c0e0,2018-03-19 18:20:11,car_accessories,online_medium,reseller
1f080fb8ad65b21e195b903bd366ae68,2018-06-07 13:59:42,pet,online_medium,reseller
95081451c156a9d11136ecfc5422a20f,2018-04-24 14:04:51,car_accessories,online_medium,reseller
b30aab8e0bdb2b3876d33df69222cc5b,2018-09-03 03:00:00,household_utilities,offline,reseller
bd57c88dfa162e7a0f5284a25935af65,2018-06-15 14:04:52,home_decor,industry,manufacturer
b03a9c9814f98280b6d91cb560eeda5b,2018-06-12 19:54:25,car_accessories,industry,reseller
6514418ce691fad2663207c14a1fc1f4,2018-08-28 21:30:52,food_drink,industry,reseller
3f9be91358837bff69df67edfa3e42e8,2018-03-01 17:44:43,pet,online_medium,reseller
c1319b7d63c25ad7838d268fec93d0fa,2018-04-30 21:48:02,audio_video_electronics,online_big,manufacturer
b6a59a960c14aab3c683a673d03ca2ab,2018-01-23 11:33:43,health_beauty,offline,reseller
871708b5b0c28260241a7ddbcec894c3,2018-04-19 18:10:32,toys,online_medium,manufacturer
4867209cb29b56b92893d7bde3ce8012,2018-01-29 11:26:57,health_beauty,online_small,manufacturer
e9179018f5d095c744e8a333264f99d1,2018-03-05 12:52:26,construction_tools_house_garden,industry,reseller
5e8fbfbb0b53e303caf57d7408627b73,2018-03-23 19:56:18,home_decor,online_small,manufacturer
946a07c34ff7e9eafa2d0ad6c45340ec,2018-03-16 20:22:47,construction_tools_house_garden,online_medium,reseller
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-04-04 17:31:09,bags_backpacks,online_medium,reseller
5e9f5bd34e0830569f05c9d4f56e04a8,2018-03-28 03:00:00,bags_backpacks,online_medium,manufacturer
b3a449163f5fe8657f2f0c83f41e7a5a,2018-05-21 14:06:49,toys,online_medium,reseller
c03fd7fd50f9f421847d970502fe5d26,2018-04-11 22:21:15,fashion_accessories,online_beginner,reseller
d8bf0fc082fd4a77fc2e5679b6c00133,2018-04-06 03:00:00,construction_tools_house_garden,online_medium,reseller
8a432f4e5b471f8da497d7dc517666e2,2018-03-12 17:30:06,bed_bath_table,online_big,reseller
108ca0788dee2b34051cd325dd9eafed,2018-04-03 20:47:56,bed_bath_table,online_medium,reseller
03a2a6dcbe45d639c4dc2a0d24769c40,2018-02-09 18:11:10,construction_tools_house_garden,online_beginner,reseller
6a38087bc8ad4f89ff453561005f6dea,2018-05-11 21:26:07,computers,online_big,reseller
d9a84e1403de8da0c3aa531d6d108ba6,2018-01-30 11:33:40,toys,online_medium,reseller
f12d3c2a14729ae461b920c11fe20fdc,2018-02-02 13:10:58,home_decor,online_big,reseller
cdb142290473bb9442f55741e430682e,2018-04-11 15:15:51,home_decor,online_medium,manufacturer
a8739afb32aaa45e01815ca76f76f54b,2018-02-28 17:16:01,car_accessories,online_big,reseller
12e6ecc830aa50dcace131431d90f426,2018-07-02 13:40:15,home_decor,industry,manufacturer
a6a52627793bc24c517d364354c20f6f,2018-05-18 20:27:46,home_decor,online_small,reseller
5bf397d04035b5f45cc41e82ec106803,2018-03-13 17:16:23,household_utilities,offline,reseller
bbe9a13ea83539951c8edfc200565bad,2018-04-26 13:40:00,home_decor,online_big,manufacturer
e00c0a3af0718a2ecf6618c84cd1b1ff,2018-11-01 11:47:50,fashion_accessories,industry,reseller
8bee95b757e33c86511de3f9311100b9,2018-02-27 13:54:11,car_accessories,online_medium,reseller
d1ef48b38baca7e831711c4a0aeb398f,2018-02-15 17:22:47,construction_tools_house_garden,online_medium,reseller
e5cbe890e679490127e9a390b46bbd20,2018-04-25 22:04:32,food_supplement,online_top,manufacturer
e6bb1e7ea5580c5b9f0970407b3f8c7b,2018-03-29 18:12:58,construction_tools_house_garden,online_medium,manufacturer
0b0c50f6ddac7e6e7ed9d513ec122c74,2018-06-06 13:53:35,household_utilities,online_small,manufacturer
723cd880edaacdb998898b67c8f9da30,2018-03-09 20:12:38,bed_bath_table,online_medium,reseller
a2fbfee48b1a9b455b126c70e421ec91,2018-04-25 16:22:26,gifts,online_beginner,reseller
7020bbe82544a814b5665a2887119267,2018-05-25 15:00:14,health_beauty,online_medium,reseller
36f98ad67cc981f50ce8aed093d5783c,2018-05-16 13:32:26,audio_video_electronics,online_small,reseller
8c6d188ef073e289887bc52bc37f3e61,2018-09-14 14:43:50,audio_video_electronics,online_medium,reseller
6c99c983ce3b6ba0ab813e6790e81691,2018-04-16 18:25:12,toys,online_small,reseller
5e105f5c9f63f5f1fd75d6cb942e55b1,2018-01-30 11:42:01,home_decor,online_medium,manufacturer
bdae679a9b282249bc23b9b69dae9a99,2018-01-24 15:19:49,construction_tools_house_garden,online_medium,reseller
3387acafd8bea46d73fc50cc9f7e2a9a,2018-05-15 21:17:04,computers,online_big,reseller
52a50b42accf164f9f019941e5759d9b,2018-05-04 03:00:00,food_drink,online_small,manufacturer
45f04cd6eccb0a2ab2ed62d4939ca2d2,2018-03-16 19:52:21,household_utilities,online_top,reseller
da7039f29f90ce5b4846ffc0fcc93beb,2018-02-27 17:13:23,audio_video_electronics,online_medium,reseller
59055625da956ae84296c08491141984,2018-04-30 19:28:30,construction_tools_house_garden,online_medium,reseller
47ff0b75e3609b6b80fbd1450384a623,2018-05-04 03:00:00,home_decor,industry,manufacturer
f22a247b79dd22ecd91dc8e3b2a1b07c,2018-04-18 14:08:11,health_beauty,online_medium,manufacturer
87193a47e93a5c1912254392431f524d,2018-02-15 14:37:04,health_beauty,online_small,manufacturer
b12cce16926aca79e4dc5483947792cc,2018-04-27 16:24:00,car_accessories,online_medium,reseller
98932494b926a74eda339b76ce0b4bc0,2018-05-25 22:37:08,sports_leisure,online_big,reseller
9966324e28b7fa38165d2d3d12d53b7f,2018-09-24 20:45:42,phone_mobile,online_big,reseller
7cae39bbb9e55772693688c5afd957e6,2018-03-07 13:56:43,bags_backpacks,online_medium,reseller
bb7ad8a45c027be8ab075b8e465f8ca0,2018-05-21 19:55:20,household_utilities,industry,manufacturer
3b945b144f631e998d7e484cc48b3783,2018-08-20 21:05:48,computers,online_small,reseller
1cbd32d00d01bb8087a5eb088612fd9c,2018-05-02 14:23:32,health_beauty,online_big,reseller
28d365edb9c888771df5915b575f8f34,2018-05-24 16:47:23,home_decor,online_beginner,reseller
67edf85a314145ec81e546794dbc31cc,2018-01-18 20:02:48,construction_tools_house_garden,online_big,reseller
4f6bf26bd1ecc9aa855e9cce6869b566,2018-05-11 17:24:16,audio_video_electronics,online_medium,reseller
ffc470761de7d0232558ba5e786e57b7,2018-02-14 11:48:29,construction_tools_house_garden,online_big,reseller
07de60b03d150fb3ea09eab5da5e4c8b,2018-01-24 17:14:32,bed_bath_table,industry,manufacturer
86ff3eaef0267069cc891a2ed9d10a17,2018-03-29 18:06:54,sports_leisure,online_medium,reseller
299c89a525fee36c567f4fe72f038100,2018-02-28 03:00:00,audio_video_electronics,online_big,manufacturer
fc7adf89a5d4fb88c007094fdae351c4,2018-02-27 12:23:13,handcrafted,online_big,reseller
f66425655311542de5db64f27d0d5651,2018-03-19 17:36:04,car_accessories,online_medium,reseller
3ea08c48e851106d2f584349daba335f,2018-04-19 17:11:18,baby,online_medium,manufacturer
bea51724befa11664f1d44a92ba8f4c3,2018-04-18 19:01:21,jewerly,online_beginner,manufacturer
528f22dfa20a3de9375b2b38e49cc617,2018-05-04 03:00:00,home_decor,online_beginner,reseller
2d34636518ba88f5349b732fcf8ba2e4,2018-02-19 20:21:26,computers,industry,reseller
e6cf587c2552879f7471e7e8c993ea1c,2018-05-07 18:22:39,car_accessories,online_medium,reseller
503ad3c3811010c6ba4577f411724b13,2018-04-27 03:00:00,food_drink,offline,reseller
e8dba4d70f7f2b20e775d09cae01142d,2018-05-14 20:15:57,bags_backpacks,online_big,reseller
bbe87dce25ba8b38bb61cc7210a3f10b,2018-03-22 15:07:28,construction_tools_house_garden,online_big,reseller
9e3f08af3b6caa76962b05087eed5425,2018-04-16 16:58:06,construction_tools_house_garden,online_medium,manufacturer
94165aea8a35c3c21499cbcae239b16c,2018-03-16 14:14:20,car_accessories,online_medium,reseller
43ac443db8d4fbfb1454aa1364404264,2018-04-06 16:56:39,car_accessories,online_medium,reseller
267116eae2e631a965ef86be260f9278,2018-03-07 19:04:28,fashion_accessories,online_small,manufacturer
3d2531eccfbde1d7c8db7a3a12fb267a,2018-03-09 12:49:20,music_instruments,online_medium,reseller
770145ac7913d8d3ace8aa83a1304938,2018-03-26 20:54:23,bed_bath_table,online_medium,manufacturer
cf8ca2db83470a73b7cebdd86ea96fb9,2018-03-21 16:16:52,phone_mobile,industry,reseller
b6584a94139a5dd427c5b2d918116197,2018-03-12 13:00:43,bags_backpacks,online_small,manufacturer
89d394e1e062b0c231c559196aa7e18c,2018-05-02 17:29:18,computers,offline,reseller
81cce42d33ddf3d4f89f1d476b5e35e7,2018-05-30 13:34:09,health_beauty,industry,reseller
68c701b433babf6e12018f1a674d3228,2018-05-09 16:52:06,home_decor,offline,manufacturer
184725737946a1a938bbbd1a9e978103,2018-04-20 20:48:35,fashion_accessories,online_big,reseller
528e4514f9339c1c3dd7535fd1a2d8cb,2018-03-08 15:01:48,home_decor,online_small,manufacturer
bf0d50a6410d487dc97d2baac0a8c0be,2018-04-09 18:22:46,home_decor,online_medium,manufacturer
ce77b964b9986a57b37b928be67d9959,2018-02-23 12:03:59,food_supplement,online_medium,reseller
1b69e7630792e60471efca457d5b57af,2018-08-15 19:09:36,handcrafted,online_medium,manufacturer
9da15f4a4ea758d9eeb49000dbe57e22,2018-03-09 03:00:00,home_decor,online_medium,reseller
5a4473aa20aec979dea3eee0822165aa,2018-10-10 16:35:47,fashion_accessories,offline,manufacturer
573becd44db78cee00182ec4a5594806,2018-04-20 20:11:23,household_utilities,online_big,reseller
0a85ebe4e328db81ac9109781205e2f7,2018-03-15 17:13:24,home_decor,online_medium,manufacturer
7f5e4d5efad7e44b91115dd1decb65f3,2018-04-09 21:04:41,audio_video_electronics,online_medium,reseller
b18791c7580856ccf7c72d22acd59873,2018-06-19 21:04:53,fashion_accessories,offline,reseller
48fa294ea8e32148c8dba7a692b72bfc,2018-04-12 12:35:49,sports_leisure,industry,reseller
1b4b28463457a256e9a784ebe2a8f630,2018-04-23 20:40:04,car_accessories,online_medium,reseller
42fa4ee7240e9b8eb4576358ec142ba7,2018-01-29 12:15:43,household_utilities,online_medium,reseller
89a51f50b8095ea78d5768f34c13a76f,2018-04-10 19:17:03,health_beauty,online_small,reseller
f9ec7093df3a7b346b7bcf7864069ca3,2018-05-11 17:09:22,small_appliances,online_medium,reseller
7238a95bb63ef7e498389fb863b834a1,2018-03-26 12:07:20,construction_tools_house_garden,online_big,manufacturer
294e164108bc80d8fbf5ee39c448461c,2018-04-03 20:39:13,car_accessories,offline,reseller
850913d59ce317156b00f3705f1c3edb,2018-02-08 17:29:13,phone_mobile,online_medium,reseller
e19d488f67425e5a884abb42dfa0c458,2018-08-30 22:34:38,car_accessories,online_small,reseller
72c38a04bd6a1c3dbc5298425a0db86d,2018-03-06 11:29:22,audio_video_electronics,online_beginner,reseller
6de5884cc604dc6798577fbf91e86836,2018-03-27 17:57:49,jewerly,online_medium,reseller
ce4f1d45100bd92470c482527f73f72d,2018-03-29 17:45:03,phone_mobile,industry,reseller
7d2d952e020034f05b4b7a7222563d89,2018-02-22 13:28:41,food_drink,industry,manufacturer
57df9869a600bd6b7c405f2a862eccfb,2018-01-16 12:36:23,household_utilities,online_medium,manufacturer
fdde1d384dea864917f6b8f2d330986e,2018-01-23 18:30:32,party,offline,manufacturer
2fc89ae84d3c48eda4b268408f6ad6d7,2018-07-10 15:57:10,watches,online_medium,reseller
bfee0cb1dc3d4e4a2d625daeafaa3d3e,2018-04-12 21:32:57,pet,offline,reseller
4e480be820e37de1444325ff358c9296,2018-05-30 17:49:58,car_accessories,online_big,reseller
ce4755084bc097113867e6454f8f5e52,2018-05-08 17:48:59,health_beauty,industry,manufacturer
500b5e25308adf85bbc0bbc52c3dc05b,2018-04-24 03:00:00,home_decor,industry,manufacturer
ca7c6bd577e559472af1c699de9e764e,2018-03-15 21:09:42,health_beauty,online_medium,reseller
2866098c2a38fb723ee05f5b65635df0,2018-02-09 15:46:42,fashion_accessories,online_beginner,reseller
767f9c7cc8d4c288b891893b61f3a2ca,2018-03-06 13:29:10,food_supplement,offline,manufacturer
19d7a4faa5de92caef9ad5128e6b1467,2018-03-14 12:24:20,home_decor,online_medium,manufacturer
3cbdc3237aa8afe44324bda4a1ccf676,2018-10-03 18:32:49,car_accessories,offline,reseller
d687681225767af6d214d1b3ae13f66a,2018-06-11 19:23:48,food_supplement,offline,reseller
13511db12ac61e2f89c53b72a944a60b,2018-02-22 18:03:54,car_accessories,online_big,manufacturer
d3dcf0604eabf0224fbd5948b5e02f69,2018-02-02 11:22:56,music_instruments,online_medium,reseller
7ade73f1b9b4e965f9009a4c3a7e2c15,2018-03-22 13:14:56,household_utilities,online_medium,manufacturer
87d3c3aeb3ead335511b3ce315eb341e,2018-05-14 13:25:24,toys,offline,reseller
9cec48faacf156410e6c576bcefdade5,2018-04-12 14:02:51,construction_tools_house_garden,online_medium,reseller
ae45df84722b1d15c5f32b23a095746c,2018-01-30 17:39:30,health_beauty,online_small,reseller
cad9969167c09b48ae6f1d123f7fa68d,2018-02-07 15:45:25,home_decor,online_small,reseller
8f014a85666ef7e6a98b99a7e136bacc,2018-01-19 02:00:00,bags_backpacks,online_small,reseller
85044848b1b767db2a4a58526adef4b4,2018-02-05 20:03:48,phone_mobile,offline,reseller
9c1c0c36cd23c20897e473901a8fb149,2018-03-19 20:26:27,food_drink,online_medium,reseller
ce20a2ec1514c25e16f2b5b39bc818f0,2018-02-05 18:10:27,pet,online_medium,reseller
2157c762d011d8bdf2097f45d80df0ef,2018-07-18 18:48:13,health_beauty,online_big,manufacturer
cad10cc982ab6a391570c211b995c17c,2018-03-14 16:52:04,pet,online_medium,reseller
fe1f84058e11c26fe9582167f47c343c,2018-05-14 13:36:50,bags_backpacks,online_medium,reseller
b89f350d98e85cdac1137510bd7b566e,2018-04-30 18:30:12,baby,online_beginner,manufacturer
f085a186e0ab15cb03a8bf46e07a8397,2018-01-24 11:33:32,computers,online_big,reseller
72bb43f9683adea77d240b7985e2dfa2,2018-03-27 03:00:00,pet,online_medium,reseller
e77e2e91d8ba596f5bce16b906255fe0,2018-05-22 12:44:38,books,online_beginner,manufacturer
7d7d2b7a51328016102d4528c411d630,2018-03-14 12:23:39,home_decor,offline,reseller
651530bf5c607240ccdd89a30c9c9712,2018-06-27 15:12:26,bags_backpacks,industry,manufacturer
d8887be1427e48581e65fed5faf03bce,2018-08-21 12:30:34,computers,online_medium,reseller
5670f4db5b62c43d542e1b2d56b0cf7c,2018-03-26 20:42:32,health_beauty,online_big,reseller
98151b0a22aa6e9ac06a7bb854fa6959,2018-04-30 14:27:15,home_decor,industry,manufacturer
929f342384a6607afe143d789ade1316,2018-04-11 13:39:02,construction_tools_house_garden,online_small,reseller
4c18691b6037662be2df78a765d98ab5,2018-01-22 15:28:51,household_utilities,online_small,reseller
aa2640d851ec322526f1295bbeb20092,2018-02-07 11:14:36,home_decor,online_medium,reseller
19d62d484cba71963c93f0f00ab42013,2018-03-14 19:43:52,home_decor,online_top,manufacturer
f2c87addc7e39e1c73457c4ec85ed728,2018-09-27 17:36:04,bed_bath_table,online_medium,reseller
5b0cc932433fa5184b5b94bfe6bcc256,2018-05-17 12:42:15,home_decor,online_medium,manufacturer
252b493131fc46ee4a19fbfcbd565676,2018-06-04 12:47:47,computers,online_medium,reseller
0502e5d79bd91b34b68cef9b3b45230c,2018-05-18 19:32:40,health_beauty,online_medium,reseller
cd2169d9f31ff6fbb9ca3373b0c9e354,2018-04-23 21:07:06,audio_video_electronics,online_medium,reseller
9aa388272ee334b6ae07bc73706e254a,2018-02-19 19:49:04,bed_bath_table,online_medium,manufacturer
dc00a47754c9e2eda1f84b0bff6ee95e,2018-04-23 13:23:55,stationery,offline,reseller
1fe5540d7c1c37a595fefbacd5570d9e,2018-07-20 18:18:14,computers,online_medium,reseller
dd3c4f2160ceb84483c6ef84ddc541e0,2018-07-20 20:30:20,handcrafted,offline,manufacturer
bce6a5ecf98e99fd2a8868b15c51f04b,2018-04-13 03:00:00,watches,online_medium,reseller
5f4ffce0fafd72596bcb09d1467981c2,2018-07-09 12:54:57,health_beauty,online_medium,manufacturer
902c99f1ac505c0d18778b61bcd636f7,2018-07-13 11:53:00,gifts,online_medium,reseller
2e7ea2aafec5835e781b21d6d1faf1f1,2018-05-21 17:41:31,health_beauty,online_medium,reseller
b3809b8d4394588a47c8470ea331e135,2018-04-10 19:34:27,audio_video_electronics,online_medium,reseller
674207551483fec113276b67b0d871ff,2018-03-29 17:05:39,household_utilities,online_medium,manufacturer
63c6951772f3f4fc4e40ffd24207fd19,2018-03-09 13:45:50,phone_mobile,online_big,reseller
2ec7ffe99ecc5afc2e48920c9d1fbff6,2018-01-12 12:23:31,air_conditioning,online_big,reseller
9fbe791853dbd2e3894d85162a8ff934,2018-10-02 21:25:39,car_accessories,online_medium,reseller
dace965ca58120f92f8d742a9fa1864b,2018-01-30 12:17:36,health_beauty,online_beginner,reseller
ea4e9ce63a2134743b4a92777437fcdd,2018-03-20 13:53:13,audio_video_electronics,online_medium,manufacturer
19d2a3535e887b30be7081676fb1a499,2018-04-13 03:00:00,stationery,offline,reseller
a0ed0c00bfd64109d4ea03c97cc12486,2018-10-08 17:22:23,home_decor,online_medium,reseller
8116eb23b96c15ec02dd90632371494c,2018-01-29 10:35:52,bags_backpacks,online_beginner,manufacturer
39cd336c2436c88d88096f7ef9305026,2018-03-27 21:32:52,home_decor,online_medium,manufacturer
48e954b2da4f6a750c844173b347ed40,2018-02-15 12:24:37,food_drink,online_small,reseller
694892adec9a8e54155c2a2e99b6bd0c,2018-04-03 12:21:09,car_accessories,offline,reseller
a0b6a15b3b776d289bb0eca2d9115eaa,2018-10-29 16:54:59,toys,online_medium,reseller
f177c11663deb4c3c07af399b26f5110,2018-05-15 13:29:59,car_accessories,online_medium,reseller
abc39d62971a3ef6d4b285f65513006f,2018-10-24 11:33:31,books,online_medium,reseller
28c7d8743fbc8679f484868cc0fcaefb,2018-03-23 19:52:00,health_beauty,offline,reseller
b15dd2f0fabf60d00bb3bc95834fb45d,2018-09-06 16:31:09,construction_tools_house_garden,offline,reseller
c38c6d00a783927b6a3df86ea650ed4f,2018-04-27 20:10:02,audio_video_electronics,online_small,reseller
186cdd1b2df32caa72cfb410bba768d3,2018-03-01 19:48:16,household_utilities,online_small,reseller
fac1a9017ade7bdc94058fc1c969f355,2018-04-27 12:39:38,computers,online_medium,reseller
269c5fc9fcadee614364c3620c30a1f9,2018-06-21 12:39:59,bags_backpacks,offline,reseller
516e7738bd8f735ac19a010ee5450d8d,2018-05-08 13:32:34,health_beauty,online_small,reseller
fb66238168277301f44d960416bf5c1f,2018-10-05 12:35:50,fashion_accessories,online_small,manufacturer
8ba4b332e611171e234324cf3f9f28e3,2018-02-14 17:11:22,food_drink,industry,manufacturer
4ac30efebddcd090914475c8201899b4,2018-01-29 02:00:00,home_decor,industry,reseller
5544a079319b0984ee5d3ea03ea57da2,2018-02-19 21:08:55,computers,online_medium,reseller
8caafb23d9d6b7e75485fcc2bdc260e0,2018-05-10 18:11:09,home_appliances,online_medium,reseller
dd27d8e77c7920dc26f5da40bf65ce73,2018-09-04 14:34:07,car_accessories,offline,reseller
de83e0600df76319c24c3670ebcb2d5f,2018-04-13 21:53:17,home_decor,online_small,manufacturer
85182120f8a3331fcddb54f27a77dda2,2018-03-02 16:20:21,sports_leisure,online_medium,reseller
bb219facd42c2384181e8f3330b42df9,2018-02-20 19:40:05,baby,online_medium,reseller
788e857f317e53de488d393e65a80f45,2018-04-05 14:44:21,bags_backpacks,online_medium,manufacturer
a99634624f85b4f63f87bc334b846962,2018-03-26 21:56:43,home_decor,online_medium,manufacturer
b8caedd58f7afe8fea08b95f272bc080,2018-05-02 17:22:49,car_accessories,online_medium,reseller
3844ab927429de8fcb426e4886024ee9,2018-08-22 13:14:44,health_beauty,online_medium,reseller
c7471f493e0cf386881d09659a4a32a4,2018-02-23 20:27:56,toys,offline,reseller
74636e24f01da9268b0ed88dacd8513e,2018-02-28 16:19:57,toys,online_medium,reseller
2039c5e51785b5dde7cf93ccb3b7be2c,2018-06-14 15:43:46,audio_video_electronics,online_beginner,reseller
bb94878eed7bad1bdd88e19f6c322f8e,2018-04-13 18:12:32,audio_video_electronics,online_medium,reseller
9ac4f14370b1e24ddc58be041b7f99df,2018-01-31 16:40:54,bags_backpacks,online_medium,manufacturer
fe53fc6949a462475c07fcb57ead57ce,2018-03-09 20:05:55,home_decor,offline,manufacturer
a11a0e0ca67423425691db355cff69b0,2018-05-04 03:00:00,car_accessories,online_medium,manufacturer
89757206b887aed36f3e18d858460fea,2018-02-27 20:53:04,bags_backpacks,online_medium,reseller
6bd503a8230299c9316fb0f726933927,2018-05-21 21:21:21,health_beauty,online_big,reseller
3903c788ded8dc03b5ebab37a2f3e9a1,2018-04-09 12:26:37,household_utilities,online_big,reseller
