,index,order_purchase_timestamp,price
30776,17286,2017-10-05 16:31:34,59.9
30777,17284,2017-10-05 16:31:34,59.9
30778,17282,2017-10-05 16:31:34,59.9
30779,17283,2017-10-05 16:31:34,59.9
30780,58824,2017-10-05 16:37:16,99.0
30781,69599,2017-10-05 16:48:28,109.0
30782,22077,2017-10-05 16:54:23,59.9
30783,49397,2017-10-05 16:57:40,45.0
30784,89083,2017-10-05 17:01:01,119.9
30785,79327,2017-10-05 17:05:00,99.9
30786,30415,2017-10-05 17:06:27,279.9
30787,56806,2017-10-05 17:06:49,139.9
30788,82199,2017-10-05 17:11:01,59.9
30789,79828,2017-10-05 17:29:12,102.5
30790,14169,2017-10-05 17:32:01,43.9
30791,11203,2017-10-05 17:32:22,34.99
30792,57565,2017-10-05 17:40:46,69.9
30793,52748,2017-10-05 17:50:00,37.49
30794,90826,2017-10-05 17:54:42,1599.99
30795,86716,2017-10-05 17:59:58,59.9
30796,109838,2017-10-05 18:23:52,175.0
30797,109839,2017-10-05 18:23:52,169.99
30798,65603,2017-10-05 18:26:36,119.9
30799,65604,2017-10-05 18:26:36,119.9
30800,65601,2017-10-05 18:26:36,279.9
30801,65602,2017-10-05 18:26:36,329.9
30802,28313,2017-10-05 18:33:46,69.9
30803,28314,2017-10-05 18:33:46,69.9
30804,3673,2017-10-05 18:43:21,29.9
30805,15069,2017-10-05 18:45:37,119.8
30806,104591,2017-10-05 18:46:15,119.99
30807,86181,2017-10-05 18:56:26,69.9
30808,96837,2017-10-05 19:12:29,1599.99
30809,35763,2017-10-05 19:17:45,41.4
30810,79734,2017-10-05 19:21:05,154.8
30811,32445,2017-10-05 19:23:16,2999.99
30812,49104,2017-10-05 19:24:25,129.9
30813,22700,2017-10-05 19:26:14,41.0
30814,33612,2017-10-05 19:31:42,120.0
30815,11908,2017-10-05 19:38:32,34.9
30816,5168,2017-10-05 19:43:00,78.0
30817,5170,2017-10-05 19:43:00,78.0
30818,5169,2017-10-05 19:43:00,78.0
30819,24429,2017-10-05 19:48:11,20.99
30820,97492,2017-10-05 19:54:13,140.0
30821,92998,2017-10-05 20:07:05,58.99
30822,105171,2017-10-05 20:09:56,119.9
30823,104625,2017-10-05 20:21:44,159.0
30824,104624,2017-10-05 20:21:44,189.9
30825,38001,2017-10-05 20:23:22,129.99
30826,38002,2017-10-05 20:23:22,129.99
30827,104860,2017-10-05 20:25:27,108.9
30828,30459,2017-10-05 20:26:25,99.9
30829,50755,2017-10-05 20:27:36,129.9
30830,86326,2017-10-05 20:31:34,29.99
30831,2525,2017-10-05 20:36:43,109.8
30832,39853,2017-10-05 20:51:52,499.9
30833,39852,2017-10-05 20:51:52,499.9
30834,51862,2017-10-05 21:02:47,149.99
30835,16213,2017-10-05 21:04:37,89.0
30836,22581,2017-10-05 21:05:03,92.1
30837,15723,2017-10-05 21:10:10,59.9
30838,30096,2017-10-05 21:21:43,99.9
30839,40898,2017-10-05 21:27:53,119.99
30840,7170,2017-10-05 21:34:42,43.9
30841,30016,2017-10-05 21:39:05,40.0
30842,29783,2017-10-05 21:45:24,157.77
30843,48184,2017-10-05 21:50:06,59.9
30844,79003,2017-10-05 21:54:27,40.0
30845,109372,2017-10-05 21:59:51,79.9
30846,25160,2017-10-05 22:00:49,80.0
30847,88895,2017-10-05 22:11:35,109.97
30848,2530,2017-10-05 22:14:55,25.99
30849,32411,2017-10-05 22:27:21,170.0
30850,2780,2017-10-05 22:31:44,99.0
30851,54507,2017-10-05 22:35:52,248.0
30852,89534,2017-10-05 22:52:23,24.98
30853,105669,2017-10-05 23:05:06,13.99
30854,78637,2017-10-05 23:06:05,269.99
30855,44945,2017-10-05 23:06:13,94.89
30856,67389,2017-10-05 23:15:03,159.9
30857,49052,2017-10-06 00:03:50,37.5
30858,68516,2017-10-06 00:22:20,59.9
30859,68517,2017-10-06 00:22:20,59.9
30860,105151,2017-10-06 00:31:03,19.9
30861,20164,2017-10-06 00:36:50,34.49
30862,23878,2017-10-06 01:07:15,59.9
30863,23879,2017-10-06 01:07:15,59.9
30864,55026,2017-10-06 01:07:20,22.99
30865,91439,2017-10-06 03:05:46,23.99
30866,56997,2017-10-06 05:44:55,129.9
30867,26567,2017-10-06 06:30:11,81.0
30868,30484,2017-10-06 07:54:00,38.89
30869,65073,2017-10-06 08:22:58,96.6
30870,1771,2017-10-06 08:32:49,52.0
30871,1770,2017-10-06 08:32:49,52.0
30872,23015,2017-10-06 08:36:57,29.0
30873,23014,2017-10-06 08:36:57,29.0
30874,100,2017-10-06 08:37:41,214.0
30875,52420,2017-10-06 08:40:50,495.0
30876,18098,2017-10-06 08:42:02,97.9
30877,87168,2017-10-06 08:47:56,15.9
30878,91109,2017-10-06 08:49:02,40.5
30879,30355,2017-10-06 08:49:53,50.9
30880,63327,2017-10-06 08:49:54,69.9
30881,27858,2017-10-06 08:52:38,64.9
30882,28120,2017-10-06 08:55:04,65.9
30883,28122,2017-10-06 08:55:04,65.9
30884,28121,2017-10-06 08:55:04,65.9
30885,100903,2017-10-06 09:00:26,28.9
30886,59760,2017-10-06 09:16:29,29.0
30887,89315,2017-10-06 09:42:10,179.9
30888,99457,2017-10-06 09:42:12,79.9
30889,57332,2017-10-06 09:46:17,39.9
30890,23713,2017-10-06 10:11:49,65.9
30891,57086,2017-10-06 10:13:09,45.95
30892,56956,2017-10-06 10:22:39,1699.99
30893,50965,2017-10-06 10:27:34,159.99
30894,40217,2017-10-06 10:28:12,159.9
30895,22231,2017-10-06 10:35:22,19.9
30896,3709,2017-10-06 10:36:09,21.5
30897,3710,2017-10-06 10:36:09,34.6
30898,108494,2017-10-06 10:40:27,89.9
30899,101950,2017-10-06 10:48:07,49.87
30900,61181,2017-10-06 10:50:26,40.49
30901,83585,2017-10-06 10:52:01,15.36
30902,83586,2017-10-06 10:52:01,14.01
30903,83583,2017-10-06 10:52:01,7.79
30904,83587,2017-10-06 10:52:01,7.79
30905,83584,2017-10-06 10:52:01,14.01
30906,2499,2017-10-06 11:03:53,370.47
30907,96967,2017-10-06 11:10:38,45.0
30908,96968,2017-10-06 11:10:38,45.0
30909,62856,2017-10-06 11:17:01,15.9
30910,96369,2017-10-06 11:41:20,74.8
30911,94497,2017-10-06 11:49:47,69.9
30912,85660,2017-10-06 11:52:25,79.0
30913,17800,2017-10-06 12:24:56,59.9
30914,99835,2017-10-06 12:54:34,54.9
30915,32876,2017-10-06 13:11:31,278.0
30916,56354,2017-10-06 13:26:42,75.0
30917,19186,2017-10-06 13:30:12,89.9
30918,59329,2017-10-06 13:34:07,59.9
30919,3043,2017-10-06 14:00:56,56.99
30920,3044,2017-10-06 14:00:56,56.99
30921,91220,2017-10-06 14:03:19,57.9
30922,91219,2017-10-06 14:03:19,49.89
30923,22986,2017-10-06 14:32:11,22.5
30924,34932,2017-10-06 14:42:12,59.9
30925,34935,2017-10-06 14:42:12,59.9
30926,34934,2017-10-06 14:42:12,59.9
30927,34933,2017-10-06 14:42:12,59.9
30928,21650,2017-10-06 14:50:35,329.9
30929,87106,2017-10-06 15:02:17,99.99
30930,36417,2017-10-06 15:02:44,59.9
30931,36418,2017-10-06 15:02:44,59.9
30932,15589,2017-10-06 15:04:26,79.0
30933,15588,2017-10-06 15:04:26,79.0
30934,8907,2017-10-06 15:06:25,92.0
30935,56303,2017-10-06 15:34:13,56.97
30936,108742,2017-10-06 15:35:13,42.99
30937,103461,2017-10-06 15:45:54,159.99
30938,105750,2017-10-06 15:54:34,79.9
30939,61150,2017-10-06 15:58:57,326.16
30940,747,2017-10-06 16:05:51,89.0
30941,40830,2017-10-06 16:09:12,149.9
30942,83259,2017-10-06 16:09:48,89.9
30943,29963,2017-10-06 16:10:18,175.9
30944,50521,2017-10-06 16:19:03,45.0
30945,50520,2017-10-06 16:19:03,189.9
30946,65399,2017-10-06 16:33:14,15.36
30947,27434,2017-10-06 16:35:52,349.0
30948,61730,2017-10-06 16:44:05,32.0
30949,72314,2017-10-06 16:56:47,495.0
30950,60841,2017-10-06 16:57:08,47.99
30951,60840,2017-10-06 16:57:08,47.99
30952,42211,2017-10-06 17:00:22,89.9
30953,35692,2017-10-06 17:01:58,99.0
30954,27781,2017-10-06 17:10:58,18.99
30955,110055,2017-10-06 17:12:13,140.89
30956,110057,2017-10-06 17:12:13,140.89
30957,110056,2017-10-06 17:12:13,140.89
30958,110058,2017-10-06 17:12:13,140.89
30959,54617,2017-10-06 17:16:32,239.99
30960,100010,2017-10-06 17:19:51,119.9
30961,76515,2017-10-06 17:20:15,506.0
30962,1272,2017-10-06 17:32:43,176.26
30963,1271,2017-10-06 17:32:43,176.26
30964,63955,2017-10-06 18:05:23,39.9
30965,38132,2017-10-06 18:07:40,95.0
30966,31928,2017-10-06 18:21:52,78.0
30967,91299,2017-10-06 18:22:19,359.0
30968,48845,2017-10-06 18:25:22,49.9
30969,6769,2017-10-06 18:27:34,49.9
30970,33204,2017-10-06 18:38:28,24.9
30971,33203,2017-10-06 18:38:28,76.0
30972,95950,2017-10-06 18:44:45,139.99
30973,3145,2017-10-06 19:10:16,79.5
30974,84467,2017-10-06 19:16:59,18.9
30975,92357,2017-10-06 19:18:53,269.0
30976,92356,2017-10-06 19:18:53,269.0
30977,40243,2017-10-06 19:35:38,149.9
30978,35253,2017-10-06 19:38:34,174.9
30979,39019,2017-10-06 19:38:37,169.39
30980,35768,2017-10-06 19:49:17,28.9
30981,100996,2017-10-06 19:51:19,194.99
30982,101012,2017-10-06 20:10:59,95.0
30983,52087,2017-10-06 20:39:24,39.99
30984,89381,2017-10-06 20:39:36,269.99
30985,62864,2017-10-06 20:58:51,29.9
30986,36494,2017-10-06 21:02:22,70.9
30987,86787,2017-10-06 21:04:13,39.9
30988,45703,2017-10-06 21:21:41,99.99
30989,6462,2017-10-06 21:24:49,129.99
30990,66819,2017-10-06 21:36:12,51.87
30991,76869,2017-10-06 21:41:36,38.9
30992,58670,2017-10-06 21:52:10,109.9
30993,37369,2017-10-06 21:54:56,99.0
30994,49883,2017-10-06 21:57:05,56.97
30995,25916,2017-10-06 22:06:52,249.9
30996,21649,2017-10-06 22:07:45,19.9
30997,91901,2017-10-06 22:18:54,59.9
30998,35501,2017-10-06 22:18:57,669.0
30999,53875,2017-10-06 22:30:26,59.9
31000,11434,2017-10-06 22:55:45,121.9
31001,25526,2017-10-06 23:12:16,75.9
31002,63635,2017-10-06 23:13:21,59.9
31003,63634,2017-10-06 23:13:21,59.9
31004,44465,2017-10-06 23:21:37,69.99
31005,35721,2017-10-06 23:23:02,71.99
31006,79838,2017-10-06 23:24:29,49.77
31007,71123,2017-10-06 23:32:02,45.9
31008,39026,2017-10-06 23:54:43,57.9
31009,43167,2017-10-07 00:16:57,69.9
31010,72186,2017-10-07 00:26:08,69.99
31011,90627,2017-10-07 00:51:07,98.9
31012,71306,2017-10-07 06:49:55,72.0
31013,40259,2017-10-07 08:23:50,89.0
31014,85641,2017-10-07 09:04:37,19.9
31015,63032,2017-10-07 09:10:58,18.9
31016,52597,2017-10-07 09:17:38,18.6
31017,30438,2017-10-07 09:42:02,79.0
31018,2545,2017-10-07 09:50:07,53.99
31019,68724,2017-10-07 09:57:16,97.9
31020,24666,2017-10-07 10:01:39,172.5
31021,90352,2017-10-07 10:14:19,169.0
31022,76861,2017-10-07 10:38:35,179.49
31023,31544,2017-10-07 10:45:02,39.9
31024,80282,2017-10-07 10:49:24,59.9
31025,78414,2017-10-07 10:55:54,299.0
31026,78415,2017-10-07 10:55:54,299.0
31027,78413,2017-10-07 10:55:54,299.0
31028,74246,2017-10-07 11:00:13,16.0
31029,7093,2017-10-07 11:03:08,199.99
31030,23363,2017-10-07 11:13:27,54.9
31031,60734,2017-10-07 11:19:19,68.7
31032,69769,2017-10-07 11:23:17,94.9
31033,103480,2017-10-07 11:30:13,399.9
31034,21603,2017-10-07 11:38:57,269.99
31035,2724,2017-10-07 11:45:08,85.4
31036,18157,2017-10-07 11:52:52,99.0
31037,59809,2017-10-07 11:58:05,59.0
31038,103765,2017-10-07 12:52:12,159.94
31039,42777,2017-10-07 12:54:49,24.9
31040,56745,2017-10-07 12:55:32,49.9
31041,50969,2017-10-07 13:04:01,35.99
31042,65819,2017-10-07 13:19:34,75.0
31043,99614,2017-10-07 13:21:09,59.9
31044,101150,2017-10-07 13:34:36,185.99
31045,91135,2017-10-07 13:59:13,65.0
31046,5766,2017-10-07 13:59:13,56.97
31047,6646,2017-10-07 14:02:36,139.9
31048,102963,2017-10-07 14:17:03,74.9
31049,51863,2017-10-07 14:23:08,23.99
31050,104871,2017-10-07 14:26:03,229.0
31051,70845,2017-10-07 14:29:09,19.74
31052,50665,2017-10-07 14:32:01,1035.09
31053,8059,2017-10-07 14:34:19,80.0
31054,8058,2017-10-07 14:34:19,44.0
31055,8060,2017-10-07 14:34:19,44.0
31056,8061,2017-10-07 14:34:19,80.0
31057,79101,2017-10-07 14:34:55,38.4
31058,6765,2017-10-07 14:35:35,47.99
31059,38609,2017-10-07 14:43:22,185.81
31060,38608,2017-10-07 14:43:22,185.81
31061,95537,2017-10-07 14:55:38,29.99
31062,96865,2017-10-07 14:59:27,85.0
31063,96864,2017-10-07 14:59:27,85.0
31064,14850,2017-10-07 14:59:47,1599.99
31065,18183,2017-10-07 15:27:15,45.9
31066,11445,2017-10-07 15:33:38,24.9
31067,63922,2017-10-07 15:52:19,760.0
31068,107627,2017-10-07 15:54:53,160.0
31069,15082,2017-10-07 16:02:40,189.97
31070,70239,2017-10-07 16:35:48,119.99
31071,37577,2017-10-07 16:36:06,70.9
31072,102501,2017-10-07 16:40:07,90.0
31073,52638,2017-10-07 16:43:53,18.9
31074,19081,2017-10-07 16:59:37,269.99
31075,35301,2017-10-07 17:03:03,90.0
31076,62845,2017-10-07 17:04:50,199.99
31077,107351,2017-10-07 17:11:22,153.0
31078,90346,2017-10-07 17:13:35,159.99
31079,64878,2017-10-07 17:14:13,59.9
31080,64876,2017-10-07 17:14:13,59.9
31081,64877,2017-10-07 17:14:13,59.9
31082,8083,2017-10-07 17:22:48,59.9
31083,81267,2017-10-07 17:26:31,58.99
31084,99729,2017-10-07 17:30:01,116.9
31085,96135,2017-10-07 17:32:58,49.99
31086,84164,2017-10-07 17:46:00,54.0
31087,84165,2017-10-07 17:46:00,45.9
31088,84166,2017-10-07 17:46:00,49.0
31089,84167,2017-10-07 17:46:00,45.9
31090,4672,2017-10-07 17:51:56,69.81
31091,66266,2017-10-07 17:56:41,37.5
31092,66267,2017-10-07 17:56:41,37.5
31093,7325,2017-10-07 17:59:14,112.0
31094,42310,2017-10-07 18:04:45,185.0
31095,90326,2017-10-07 18:35:00,29.9
31096,35997,2017-10-07 19:24:09,75.0
31097,41583,2017-10-07 19:25:21,499.99
31098,8325,2017-10-07 19:27:08,79.9
31099,74882,2017-10-07 19:33:57,199.99
31100,5114,2017-10-07 20:37:26,27.99
31101,85706,2017-10-07 20:43:38,55.9
31102,10749,2017-10-07 20:58:11,21.99
31103,52092,2017-10-07 21:13:02,49.99
31104,12195,2017-10-07 21:25:21,499.9
31105,71087,2017-10-07 21:37:21,35.9
31106,57961,2017-10-07 21:41:11,109.9
31107,21552,2017-10-07 21:50:31,99.99
31108,70922,2017-10-07 22:06:14,99.9
31109,22705,2017-10-07 22:28:27,169.99
31110,32731,2017-10-07 22:32:50,79.9
31111,57773,2017-10-07 22:33:08,199.99
31112,14851,2017-10-07 22:33:52,99.99
31113,34597,2017-10-07 22:34:37,71.99
31114,84711,2017-10-07 22:42:26,22.99
31115,84710,2017-10-07 22:42:26,22.99
31116,24387,2017-10-07 22:46:30,59.9
31117,109728,2017-10-07 23:05:39,83.9
31118,56485,2017-10-07 23:26:03,79.99
31119,72472,2017-10-07 23:26:44,99.99
31120,76190,2017-10-07 23:29:18,29.9
31121,8256,2017-10-07 23:33:15,121.9
31122,107372,2017-10-07 23:47:08,159.9
31123,40918,2017-10-08 00:03:44,99.9
31124,103145,2017-10-08 00:21:50,59.9
31125,103147,2017-10-08 00:21:50,59.9
31126,103146,2017-10-08 00:21:50,59.9
31127,30720,2017-10-08 00:33:01,69.9
31128,19074,2017-10-08 02:05:56,84.9
31129,27219,2017-10-08 02:18:40,59.9
31130,95536,2017-10-08 05:32:42,999.99
31131,48448,2017-10-08 09:00:30,109.9
31132,96716,2017-10-08 09:11:46,129.99
31133,60914,2017-10-08 09:28:06,34.9
31134,28726,2017-10-08 09:31:45,99.9
31135,6320,2017-10-08 09:48:47,299.98
31136,6319,2017-10-08 09:48:47,299.98
31137,21281,2017-10-08 09:49:25,56.97
31138,69362,2017-10-08 09:52:27,299.98
31139,69361,2017-10-08 09:52:27,299.98
31140,82025,2017-10-08 10:19:15,299.99
31141,85626,2017-10-08 10:33:01,69.0
31142,69707,2017-10-08 10:33:56,120.9
31143,35653,2017-10-08 10:44:32,65.0
31144,47336,2017-10-08 10:47:34,34.99
31145,17868,2017-10-08 10:47:54,120.0
31146,44059,2017-10-08 11:02:52,45.9
31147,87705,2017-10-08 11:06:54,75.0
31148,59406,2017-10-08 11:39:39,188.0
31149,1644,2017-10-08 11:39:56,38.25
31150,104414,2017-10-08 11:42:33,139.0
31151,12264,2017-10-08 12:01:38,21.9
31152,50445,2017-10-08 12:02:16,52.64
31153,81453,2017-10-08 12:05:08,349.99
31154,89958,2017-10-08 12:23:25,97.47
31155,51433,2017-10-08 12:32:37,79.9
31156,62669,2017-10-08 12:40:00,40.0
31157,43686,2017-10-08 12:44:02,44.9
31158,15075,2017-10-08 12:45:49,142.9
31159,86731,2017-10-08 12:54:49,50.0
31160,105353,2017-10-08 12:57:15,65.0
31161,74805,2017-10-08 12:59:23,59.9
31162,84206,2017-10-08 13:00:43,29.99
31163,36421,2017-10-08 13:09:41,129.9
31164,35855,2017-10-08 13:26:33,5.2
31165,66341,2017-10-08 13:43:07,59.9
31166,66342,2017-10-08 13:43:07,59.9
31167,71308,2017-10-08 13:50:10,64.99
31168,49481,2017-10-08 13:59:31,59.9
31169,17002,2017-10-08 14:12:53,157.0
31170,87293,2017-10-08 14:15:50,29.99
31171,59616,2017-10-08 14:24:49,116.0
31172,60986,2017-10-08 14:39:31,78.0
31173,42444,2017-10-08 14:53:58,90.9
31174,42443,2017-10-08 14:53:58,119.99
31175,18474,2017-10-08 15:03:41,49.99
31176,36454,2017-10-08 15:06:16,29.9
31177,58077,2017-10-08 15:10:16,149.99
31178,57396,2017-10-08 15:15:44,158.7
31179,5039,2017-10-08 15:43:04,55.9
31180,26687,2017-10-08 15:56:49,20.0
31181,108366,2017-10-08 15:59:29,99.0
31182,26624,2017-10-08 16:03:09,27.99
31183,101316,2017-10-08 16:05:13,114.0
31184,46388,2017-10-08 16:09:30,88.0
31185,12295,2017-10-08 16:20:46,29.9
31186,12296,2017-10-08 16:20:46,29.9
31187,13247,2017-10-08 16:24:20,59.9
31188,108307,2017-10-08 16:29:46,143.0
31189,92722,2017-10-08 16:34:44,99.0
31190,98456,2017-10-08 16:38:54,430.0
31191,95120,2017-10-08 16:45:51,89.99
31192,83202,2017-10-08 16:48:00,329.9
31193,14489,2017-10-08 16:49:21,171.0
31194,71799,2017-10-08 16:50:45,452.6
31195,14457,2017-10-08 17:23:59,160.0
31196,4955,2017-10-08 17:30:03,99.9
31197,58953,2017-10-08 17:38:00,198.0
31198,4568,2017-10-08 17:49:48,37.0
31199,101380,2017-10-08 17:55:05,29.99
31200,26412,2017-10-08 18:04:57,99.0
31201,26411,2017-10-08 18:04:57,99.0
31202,3213,2017-10-08 18:18:19,269.99
31203,8125,2017-10-08 18:24:44,263.92
31204,36264,2017-10-08 18:33:23,249.9
31205,107685,2017-10-08 18:37:32,114.0
31206,108284,2017-10-08 18:58:53,18.0
31207,32761,2017-10-08 18:59:57,22.37
31208,64436,2017-10-08 19:00:03,89.0
31209,43672,2017-10-08 19:00:45,340.0
31210,106067,2017-10-08 19:18:20,139.0
31211,76691,2017-10-08 19:20:19,29.9
31212,76693,2017-10-08 19:20:19,29.9
31213,76692,2017-10-08 19:20:19,29.9
31214,76690,2017-10-08 19:20:19,29.9
31215,5122,2017-10-08 19:25:19,489.0
31216,38811,2017-10-08 19:34:49,199.99
31217,33777,2017-10-08 20:07:54,120.0
31218,54652,2017-10-08 20:09:53,99.9
31219,107511,2017-10-08 20:09:56,139.9
31220,18021,2017-10-08 20:15:06,283.2
31221,72475,2017-10-08 20:24:03,22.9
31222,44811,2017-10-08 20:32:53,179.9
31223,22808,2017-10-08 20:37:04,58.9
31224,19587,2017-10-08 20:38:16,39.1
31225,90081,2017-10-08 20:43:44,59.9
31226,105856,2017-10-08 20:44:33,18.99
31227,58687,2017-10-08 20:45:59,189.05
31228,9248,2017-10-08 21:06:12,39.9
31229,26556,2017-10-08 21:13:57,143.0
31230,16885,2017-10-08 21:16:25,97.9
31231,92652,2017-10-08 21:18:09,69.9
31232,87086,2017-10-08 21:18:39,94.99
31233,79716,2017-10-08 21:20:24,193.0
31234,54259,2017-10-08 21:38:21,184.95
31235,66026,2017-10-08 21:38:35,89.99
31236,64591,2017-10-08 21:40:15,56.99
31237,25268,2017-10-08 21:42:35,679.9
31238,54103,2017-10-08 21:42:48,109.95
31239,4989,2017-10-08 21:43:00,59.9
31240,15782,2017-10-08 21:50:19,79.0
31241,17167,2017-10-08 21:59:58,136.5
31242,86127,2017-10-08 22:00:57,197.5
31243,91127,2017-10-08 22:08:28,18.9
31244,9708,2017-10-08 22:13:39,52.0
31245,31996,2017-10-08 22:13:39,39.9
31246,8723,2017-10-08 22:14:41,22.99
31247,44043,2017-10-08 22:32:49,200.0
31248,27195,2017-10-08 22:49:52,35.9
31249,86700,2017-10-08 22:49:59,35.9
31250,86699,2017-10-08 22:49:59,35.9
31251,98884,2017-10-08 22:59:49,119.0
31252,28956,2017-10-08 23:00:39,59.99
31253,89736,2017-10-08 23:18:53,213.0
31254,97624,2017-10-08 23:29:17,51.0
31255,108547,2017-10-08 23:34:17,18.99
31256,10361,2017-10-08 23:50:17,51.98
31257,96713,2017-10-08 23:51:49,39.99
31258,31309,2017-10-08 23:56:02,44.99
31259,31310,2017-10-08 23:56:02,58.99
31260,29394,2017-10-09 01:11:18,269.0
31261,46036,2017-10-09 01:17:54,38.0
31262,74088,2017-10-09 04:34:38,24.9
31263,76726,2017-10-09 06:31:21,79.9
31264,8912,2017-10-09 06:44:51,149.99
31265,94133,2017-10-09 07:33:36,74.9
31266,57280,2017-10-09 07:41:44,43.2
31267,57281,2017-10-09 07:41:44,43.2
31268,57279,2017-10-09 07:41:44,43.2
31269,57278,2017-10-09 07:41:44,43.2
31270,22220,2017-10-09 07:55:55,120.0
31271,72650,2017-10-09 07:58:39,59.9
31272,63449,2017-10-09 07:59:22,99.0
31273,55373,2017-10-09 08:07:47,161.5
31274,24874,2017-10-09 08:10:30,135.0
31275,9590,2017-10-09 08:12:29,29.9
31276,97981,2017-10-09 08:13:06,116.59
31277,89651,2017-10-09 08:16:17,99.0
31278,25017,2017-10-09 08:20:21,259.0
31279,106499,2017-10-09 08:43:09,99.9
31280,14070,2017-10-09 08:46:23,30.7
31281,58909,2017-10-09 08:49:32,388.9
31282,7945,2017-10-09 08:59:59,99.0
31283,9430,2017-10-09 09:42:07,59.9
31284,251,2017-10-09 09:58:11,58.0
31285,50144,2017-10-09 10:19:14,84.99
31286,95932,2017-10-09 10:22:29,730.0
31287,42269,2017-10-09 10:34:56,23.99
31288,29330,2017-10-09 10:36:49,99.0
31289,24249,2017-10-09 10:41:42,54.0
31290,32956,2017-10-09 10:48:04,18.99
31291,19469,2017-10-09 10:48:10,59.9
31292,76848,2017-10-09 10:51:59,19.99
31293,36682,2017-10-09 10:54:14,49.9
31294,39510,2017-10-09 10:54:15,199.9
31295,88013,2017-10-09 10:58:34,59.9
31296,37318,2017-10-09 10:59:04,49.0
31297,35661,2017-10-09 11:01:19,29.5
31298,37537,2017-10-09 11:01:57,90.0
31299,29118,2017-10-09 11:13:00,31.9
31300,107144,2017-10-09 11:14:44,44.95
31301,15923,2017-10-09 11:16:40,99.99
31302,97466,2017-10-09 11:23:41,69.99
31303,102656,2017-10-09 11:32:15,117.48
31304,773,2017-10-09 11:34:21,399.5
31305,40769,2017-10-09 11:38:18,160.0
31306,22157,2017-10-09 11:40:18,59.9
31307,83472,2017-10-09 11:43:52,56.99
31308,99600,2017-10-09 11:44:19,935.0
31309,103376,2017-10-09 11:49:44,79.0
31310,61244,2017-10-09 11:56:10,19.99
31311,29170,2017-10-09 11:56:16,49.9
31312,29172,2017-10-09 11:56:16,49.9
31313,29171,2017-10-09 11:56:16,49.9
31314,39032,2017-10-09 12:04:52,119.0
31315,17289,2017-10-09 12:06:12,525.98
31316,38514,2017-10-09 12:06:18,48.9
31317,45486,2017-10-09 12:15:42,139.86
31318,51723,2017-10-09 12:15:48,29.9
31319,108774,2017-10-09 12:17:50,193.0
31320,75397,2017-10-09 12:34:39,269.9
31321,95132,2017-10-09 12:48:09,52.0
31322,39469,2017-10-09 12:48:17,234.0
31323,38687,2017-10-09 12:55:44,1989.0
31324,90894,2017-10-09 12:55:53,49.0
31325,90893,2017-10-09 12:55:53,69.0
31326,61548,2017-10-09 12:58:44,58.9
31327,13311,2017-10-09 13:05:48,68.7
31328,65274,2017-10-09 13:08:45,56.99
31329,85129,2017-10-09 13:13:05,74.99
31330,108429,2017-10-09 13:13:08,89.9
31331,70155,2017-10-09 13:19:38,54.99
31332,60868,2017-10-09 13:22:17,499.0
31333,87849,2017-10-09 13:29:10,69.99
31334,39086,2017-10-09 13:40:14,56.99
31335,39087,2017-10-09 13:40:14,56.99
31336,39165,2017-10-09 13:40:58,14.99
31337,74062,2017-10-09 13:51:33,139.0
31338,80417,2017-10-09 13:54:06,139.94
31339,56077,2017-10-09 13:58:15,29.9
31340,12446,2017-10-09 13:58:59,565.0
31341,29431,2017-10-09 14:05:28,21.8
31342,29430,2017-10-09 14:05:28,21.8
31343,55500,2017-10-09 14:05:46,11.99
31344,55499,2017-10-09 14:05:46,11.99
31345,55501,2017-10-09 14:05:46,11.99
31346,59397,2017-10-09 14:10:57,56.99
31347,26620,2017-10-09 14:25:11,68.7
31348,10871,2017-10-09 14:35:36,58.99
31349,105052,2017-10-09 14:36:54,84.99
31350,89183,2017-10-09 14:42:25,79.9
31351,39339,2017-10-09 14:46:45,249.99
31352,77546,2017-10-09 14:50:19,99.99
31353,61741,2017-10-09 14:50:32,89.9
31354,65107,2017-10-09 14:50:46,98.9
31355,11096,2017-10-09 14:53:21,75.9
31356,106771,2017-10-09 14:55:15,59.9
31357,10921,2017-10-09 14:58:50,69.99
31358,14744,2017-10-09 15:00:59,149.99
31359,37637,2017-10-09 15:06:05,79.9
31360,93154,2017-10-09 15:07:56,59.9
31361,49196,2017-10-09 15:08:45,179.5
31362,49197,2017-10-09 15:08:45,179.5
31363,7393,2017-10-09 15:14:31,57.0
31364,12741,2017-10-09 15:19:12,159.9
31365,30465,2017-10-09 15:25:30,72.0
31366,5461,2017-10-09 15:28:45,60.0
31367,56092,2017-10-09 15:29:20,99.0
31368,85546,2017-10-09 15:30:44,119.9
31369,85545,2017-10-09 15:30:44,239.9
31370,95594,2017-10-09 15:35:13,195.9
31371,34917,2017-10-09 15:53:41,59.9
31372,41400,2017-10-09 15:55:06,36.0
31373,67227,2017-10-09 15:55:37,294.99
31374,61388,2017-10-09 16:06:46,99.0
31375,66826,2017-10-09 16:08:56,19.83
31376,7995,2017-10-09 16:10:20,25.99
31377,76813,2017-10-09 16:11:10,117.99
31378,23567,2017-10-09 16:17:48,89.99
31379,23568,2017-10-09 16:17:48,89.99
31380,78831,2017-10-09 16:18:59,97.9
31381,44154,2017-10-09 16:20:02,89.99
31382,19521,2017-10-09 16:20:03,118.9
